Datetime,Value,ID,Anomaly
2020-03-04 3:45,136.6256256,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 4:00,136.0701141,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 4:15,136.3979187,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 4:30,136.3979187,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 4:45,136.5995789,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 5:00,136.4040527,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 5:15,136.5839691,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 5:30,136.4969788,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 5:45,136.8152618,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 6:00,136.5474548,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 6:15,136.5935822,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 6:30,136.6972656,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 6:45,136.9874268,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 7:00,136.6555176,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 7:15,136.7877045,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 7:30,136.7877045,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 7:45,136.7066498,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 8:00,136.6263428,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 8:15,136.7220001,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 8:30,136.8401337,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
