"Datetime","Value","ID","Anomaly"
2020-01-10 07:45:00,136.815582275391,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 08:00:00,136.906173706055,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 08:15:00,136.779067993164,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 08:30:00,136.403350830078,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 08:45:00,137.483581542969,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 09:00:00,136.242309570312,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 09:15:00,136.714569091797,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 09:30:00,136.463912963867,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 09:45:00,136.957290649414,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 10:00:00,137.033798217773,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 10:15:00,136.182968139648,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 10:30:00,136.500091552734,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 10:45:00,136.815994262695,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 11:00:00,136.804275512695,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 11:15:00,135.991394042969,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 11:30:00,135.739944458008,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 11:45:00,137.134521484375,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 12:00:00,137.224090576172,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
