Timestamp,Campus Energy Centre Campus HW Main Meter Flow
2021-04-01T08:08:04-07:00 Los_Angeles,190L/s
2021-04-01T08:09:04-07:00 Los_Angeles,195L/s
2021-04-01T08:10:00-07:00 Los_Angeles,190L/s
2021-04-01T08:11:00-07:00 Los_Angeles,195L/s
2021-04-01T08:12:16-07:00 Los_Angeles,190L/s
2021-04-01T08:13:16-07:00 Los_Angeles,195L/s
2021-04-01T08:14:58-07:00 Los_Angeles,190L/s
2021-04-01T08:15:58-07:00 Los_Angeles,195L/s
2021-04-01T08:17:49-07:00 Los_Angeles,190L/s
2021-04-01T08:18:49-07:00 Los_Angeles,195L/s
2021-04-01T08:19:49-07:00 Los_Angeles,190L/s
2021-04-01T08:20:00-07:00 Los_Angeles,195L/s
2021-04-01T08:21:00-07:00 Los_Angeles,190L/s
2021-04-01T08:22:00-07:00 Los_Angeles,195L/s
2021-04-01T08:23:00-07:00 Los_Angeles,190L/s
2021-04-01T08:24:00-07:00 Los_Angeles,195L/s
2021-04-01T08:25:00-07:00 Los_Angeles,190L/s
2021-04-01T08:26:00-07:00 Los_Angeles,185L/s
2021-04-01T08:27:00-07:00 Los_Angeles,190L/s
2021-04-01T08:28:05-07:00 Los_Angeles,195L/s
2021-04-01T08:29:56-07:00 Los_Angeles,200L/s
2021-04-01T08:30:00-07:00 Los_Angeles,200L/s
2021-04-01T08:31:00-07:00 Los_Angeles,195L/s
2021-04-01T08:33:07-07:00 Los_Angeles,200L/s
2021-04-01T08:34:08-07:00 Los_Angeles,195L/s
2021-04-01T08:35:29-07:00 Los_Angeles,190L/s
2021-04-01T08:36:29-07:00 Los_Angeles,195L/s
2021-04-01T08:37:29-07:00 Los_Angeles,190L/s
2021-04-01T08:38:29-07:00 Los_Angeles,200L/s
2021-04-01T08:39:29-07:00 Los_Angeles,190L/s
2021-04-01T08:40:00-07:00 Los_Angeles,191.38888549804688L/s
2021-04-01T08:41:00-07:00 Los_Angeles,195L/s
2021-04-01T08:42:12-07:00 Los_Angeles,200L/s
2021-04-01T08:43:22-07:00 Los_Angeles,205L/s
2021-04-01T08:44:22-07:00 Los_Angeles,200L/s
2021-04-01T08:45:22-07:00 Los_Angeles,195L/s
2021-04-01T08:46:22-07:00 Los_Angeles,200L/s
2021-04-01T08:47:25-07:00 Los_Angeles,195L/s
2021-04-01T08:48:25-07:00 Los_Angeles,190L/s
2021-04-01T08:49:25-07:00 Los_Angeles,180L/s
2021-04-01T08:50:00-07:00 Los_Angeles,180L/s
2021-04-01T08:51:00-07:00 Los_Angeles,175L/s
2021-04-01T08:52:00-07:00 Los_Angeles,165L/s
2021-04-01T08:53:18-07:00 Los_Angeles,155L/s
2021-04-01T08:54:18-07:00 Los_Angeles,160L/s
2021-04-01T08:55:18-07:00 Los_Angeles,155L/s
2021-04-01T08:56:18-07:00 Los_Angeles,150L/s
2021-04-01T08:57:31-07:00 Los_Angeles,145L/s
2021-04-01T08:58:31-07:00 Los_Angeles,140L/s
2021-04-01T08:59:42-07:00 Los_Angeles,160L/s
2021-04-01T09:00:00-07:00 Los_Angeles,170L/s
2021-04-01T09:01:00-07:00 Los_Angeles,130L/s
2021-04-01T09:02:03-07:00 Los_Angeles,135L/s
2021-04-01T09:03:03-07:00 Los_Angeles,125L/s
2021-04-01T09:04:03-07:00 Los_Angeles,130L/s
2021-04-01T09:05:03-07:00 Los_Angeles,125L/s
2021-04-01T09:06:03-07:00 Los_Angeles,130L/s
2021-04-01T09:07:06-07:00 Los_Angeles,125L/s
2021-04-01T09:08:06-07:00 Los_Angeles,135L/s
2021-04-01T09:09:07-07:00 Los_Angeles,130L/s
2021-04-01T09:10:00-07:00 Los_Angeles,135L/s
2021-04-01T09:11:08-07:00 Los_Angeles,130L/s
2021-04-01T09:12:08-07:00 Los_Angeles,140L/s
2021-04-01T09:13:08-07:00 Los_Angeles,135L/s
2021-04-01T09:14:08-07:00 Los_Angeles,140L/s
2021-04-01T09:15:08-07:00 Los_Angeles,135L/s
2021-04-01T09:16:08-07:00 Los_Angeles,140L/s
2021-04-01T09:17:08-07:00 Los_Angeles,135L/s
2021-04-01T09:18:09-07:00 Los_Angeles,140L/s
2021-04-01T09:19:22-07:00 Los_Angeles,135L/s
2021-04-01T09:20:00-07:00 Los_Angeles,140L/s
2021-04-01T09:21:12-07:00 Los_Angeles,135L/s
2021-04-01T09:22:13-07:00 Los_Angeles,140.8333282470703L/s
2021-04-01T09:23:24-07:00 Los_Angeles,145L/s
2021-04-01T09:24:34-07:00 Los_Angeles,150L/s
2021-04-01T09:25:34-07:00 Los_Angeles,160L/s
2021-04-01T09:26:45-07:00 Los_Angeles,155L/s
2021-04-01T09:28:03-07:00 Los_Angeles,150L/s
2021-04-01T09:29:03-07:00 Los_Angeles,155L/s
2021-04-01T09:30:00-07:00 Los_Angeles,155L/s
2021-04-01T09:31:14-07:00 Los_Angeles,160L/s
2021-04-01T09:32:14-07:00 Los_Angeles,150L/s
2021-04-01T09:33:14-07:00 Los_Angeles,160L/s
2021-04-01T09:34:14-07:00 Los_Angeles,155L/s
2021-04-01T09:35:14-07:00 Los_Angeles,160L/s
2021-04-01T09:36:14-07:00 Los_Angeles,155L/s
2021-04-01T09:37:58-07:00 Los_Angeles,150L/s
2021-04-01T09:38:58-07:00 Los_Angeles,155L/s
2021-04-01T09:40:00-07:00 Los_Angeles,155.27777099609375L/s
2021-04-01T09:41:09-07:00 Los_Angeles,160L/s
2021-04-01T09:42:10-07:00 Los_Angeles,155L/s
2021-04-01T09:43:10-07:00 Los_Angeles,160L/s
2021-04-01T09:44:10-07:00 Los_Angeles,155L/s
2021-04-01T09:45:21-07:00 Los_Angeles,160L/s
2021-04-01T09:46:32-07:00 Los_Angeles,155L/s
2021-04-01T09:47:32-07:00 Los_Angeles,160L/s
2021-04-01T09:48:32-07:00 Los_Angeles,165L/s
2021-04-01T09:49:32-07:00 Los_Angeles,160L/s
2021-04-01T09:50:00-07:00 Los_Angeles,165L/s
2021-04-01T09:51:55-07:00 Los_Angeles,170L/s
2021-04-01T09:52:55-07:00 Los_Angeles,165L/s
2021-04-01T09:54:36-07:00 Los_Angeles,160L/s
2021-04-01T09:55:36-07:00 Los_Angeles,165L/s
2021-04-01T09:56:36-07:00 Los_Angeles,190L/s
2021-04-01T09:57:36-07:00 Los_Angeles,185L/s
2021-04-01T09:58:36-07:00 Los_Angeles,205L/s
2021-04-01T09:59:36-07:00 Los_Angeles,235L/s
2021-04-01T10:00:00-07:00 Los_Angeles,250L/s
2021-04-01T10:01:00-07:00 Los_Angeles,235L/s
2021-04-01T10:02:10-07:00 Los_Angeles,245L/s
2021-04-01T10:03:10-07:00 Los_Angeles,240L/s
2021-04-01T10:04:10-07:00 Los_Angeles,250L/s
2021-04-01T10:05:11-07:00 Los_Angeles,255L/s
2021-04-01T10:06:12-07:00 Los_Angeles,250L/s
2021-04-01T10:07:12-07:00 Los_Angeles,240L/s
2021-04-01T10:08:13-07:00 Los_Angeles,235L/s
2021-04-01T10:09:13-07:00 Los_Angeles,245L/s
2021-04-01T10:10:00-07:00 Los_Angeles,240L/s
2021-04-01T10:11:04-07:00 Los_Angeles,245L/s
2021-04-01T10:12:05-07:00 Los_Angeles,240L/s
2021-04-01T10:13:05-07:00 Los_Angeles,235L/s
2021-04-01T10:14:05-07:00 Los_Angeles,240L/s
2021-04-01T10:15:05-07:00 Los_Angeles,235L/s
2021-04-01T10:16:17-07:00 Los_Angeles,230L/s
2021-04-01T10:17:48-07:00 Los_Angeles,225L/s
2021-04-01T10:18:48-07:00 Los_Angeles,230L/s
2021-04-01T10:19:48-07:00 Los_Angeles,220L/s
2021-04-01T10:20:00-07:00 Los_Angeles,220L/s
2021-04-01T10:21:00-07:00 Los_Angeles,225L/s
2021-04-01T10:22:30-07:00 Los_Angeles,220L/s
2021-04-01T10:23:30-07:00 Los_Angeles,216.6666717529297L/s
2021-04-01T10:24:30-07:00 Los_Angeles,220L/s
2021-04-01T10:25:52-07:00 Los_Angeles,215L/s
2021-04-01T10:26:52-07:00 Los_Angeles,220L/s
2021-04-01T10:27:52-07:00 Los_Angeles,210L/s
2021-04-01T10:28:52-07:00 Los_Angeles,215L/s
2021-04-01T10:29:52-07:00 Los_Angeles,220L/s
2021-04-01T10:30:00-07:00 Los_Angeles,215L/s
2021-04-01T10:31:00-07:00 Los_Angeles,210L/s
2021-04-01T10:32:05-07:00 Los_Angeles,215L/s
2021-04-01T10:33:05-07:00 Los_Angeles,210L/s
2021-04-01T10:34:05-07:00 Los_Angeles,205L/s
2021-04-01T10:35:05-07:00 Los_Angeles,210L/s
2021-04-01T10:36:05-07:00 Los_Angeles,205L/s
2021-04-01T10:37:05-07:00 Los_Angeles,210L/s
2021-04-01T10:38:05-07:00 Los_Angeles,215L/s
2021-04-01T10:39:05-07:00 Los_Angeles,200L/s
2021-04-01T10:40:00-07:00 Los_Angeles,205L/s
2021-04-01T10:41:14-07:00 Los_Angeles,200L/s
2021-04-01T10:42:14-07:00 Los_Angeles,205L/s
2021-04-01T10:43:14-07:00 Los_Angeles,210L/s
2021-04-01T10:44:16-07:00 Los_Angeles,195L/s
2021-04-01T10:45:17-07:00 Los_Angeles,190L/s
2021-04-01T10:46:17-07:00 Los_Angeles,195L/s
2021-04-01T10:47:17-07:00 Los_Angeles,190L/s
2021-04-01T10:48:17-07:00 Los_Angeles,195L/s
2021-04-01T10:49:50-07:00 Los_Angeles,200L/s
2021-04-01T10:50:00-07:00 Los_Angeles,200L/s
2021-04-01T10:51:00-07:00 Los_Angeles,165L/s
2021-04-01T10:52:00-07:00 Los_Angeles,160L/s
2021-04-01T10:53:00-07:00 Los_Angeles,155L/s
2021-04-01T10:54:00-07:00 Los_Angeles,150L/s
2021-04-01T10:55:00-07:00 Los_Angeles,145L/s
2021-04-01T10:56:00-07:00 Los_Angeles,115L/s
2021-04-01T10:57:00-07:00 Los_Angeles,105L/s
2021-04-01T10:58:14-07:00 Los_Angeles,110L/s
2021-04-01T10:59:55-07:00 Los_Angeles,115L/s
2021-04-01T11:00:00-07:00 Los_Angeles,115L/s
2021-04-01T11:01:15-07:00 Los_Angeles,110L/s
2021-04-01T11:02:15-07:00 Los_Angeles,120.55555725097656L/s
2021-04-01T11:03:15-07:00 Los_Angeles,115L/s
2021-04-01T11:04:16-07:00 Los_Angeles,155L/s
2021-04-01T11:05:16-07:00 Los_Angeles,160L/s
2021-04-01T11:06:16-07:00 Los_Angeles,165L/s
2021-04-01T11:07:16-07:00 Los_Angeles,160L/s
2021-04-01T11:08:16-07:00 Los_Angeles,165L/s
2021-04-01T11:09:16-07:00 Los_Angeles,160L/s
2021-04-01T11:10:00-07:00 Los_Angeles,175L/s
2021-04-01T11:11:00-07:00 Los_Angeles,165L/s
2021-04-01T11:12:00-07:00 Los_Angeles,175L/s
2021-04-01T11:13:00-07:00 Los_Angeles,190L/s
2021-04-01T11:14:00-07:00 Los_Angeles,210L/s
2021-04-01T11:15:00-07:00 Los_Angeles,205L/s
2021-04-01T11:16:12-07:00 Los_Angeles,195L/s
2021-04-01T11:17:13-07:00 Los_Angeles,190L/s
2021-04-01T11:18:13-07:00 Los_Angeles,185L/s
2021-04-01T11:19:44-07:00 Los_Angeles,180L/s
2021-04-01T11:20:00-07:00 Los_Angeles,185L/s
2021-04-01T11:21:15-07:00 Los_Angeles,180L/s
2021-04-01T11:22:15-07:00 Los_Angeles,185L/s
2021-04-01T11:23:15-07:00 Los_Angeles,180L/s
2021-04-01T11:24:15-07:00 Los_Angeles,185L/s
2021-04-01T11:25:27-07:00 Los_Angeles,180L/s
2021-04-01T11:26:28-07:00 Los_Angeles,175L/s
2021-04-01T11:27:28-07:00 Los_Angeles,180L/s
2021-04-01T11:28:29-07:00 Los_Angeles,175L/s
2021-04-01T11:29:29-07:00 Los_Angeles,180L/s
2021-04-01T11:30:00-07:00 Los_Angeles,180L/s
2021-04-01T11:31:00-07:00 Los_Angeles,185L/s
2021-04-01T11:32:00-07:00 Los_Angeles,195L/s
2021-04-01T11:33:00-07:00 Los_Angeles,185L/s
2021-04-01T11:34:01-07:00 Los_Angeles,190L/s
2021-04-01T11:35:01-07:00 Los_Angeles,180L/s
2021-04-01T11:36:01-07:00 Los_Angeles,175L/s
2021-04-01T11:37:01-07:00 Los_Angeles,180L/s
2021-04-01T11:38:01-07:00 Los_Angeles,175L/s
2021-04-01T11:39:01-07:00 Los_Angeles,180L/s
2021-04-01T11:40:00-07:00 Los_Angeles,175L/s
2021-04-01T11:41:05-07:00 Los_Angeles,180L/s
2021-04-01T11:42:36-07:00 Los_Angeles,174.44444274902344L/s
2021-04-01T11:43:36-07:00 Los_Angeles,180L/s
2021-04-01T11:44:36-07:00 Los_Angeles,175L/s
2021-04-01T11:45:36-07:00 Los_Angeles,180L/s
2021-04-01T11:46:36-07:00 Los_Angeles,170L/s
2021-04-01T11:47:36-07:00 Los_Angeles,165L/s
2021-04-01T11:48:39-07:00 Los_Angeles,170L/s
2021-04-01T11:49:39-07:00 Los_Angeles,155L/s
2021-04-01T11:50:00-07:00 Los_Angeles,160L/s
2021-04-01T11:51:00-07:00 Los_Angeles,155L/s
2021-04-01T11:52:00-07:00 Los_Angeles,160L/s
2021-04-01T11:53:00-07:00 Los_Angeles,155L/s
2021-04-01T11:54:00-07:00 Los_Angeles,160L/s
2021-04-01T11:55:00-07:00 Los_Angeles,155L/s
2021-04-01T11:56:00-07:00 Los_Angeles,160L/s
2021-04-01T11:57:00-07:00 Los_Angeles,155L/s
2021-04-01T11:58:00-07:00 Los_Angeles,150L/s
2021-04-01T11:59:00-07:00 Los_Angeles,155L/s
2021-04-01T12:00:00-07:00 Los_Angeles,155L/s
2021-04-01T12:01:00-07:00 Los_Angeles,160L/s
2021-04-01T12:02:00-07:00 Los_Angeles,155L/s
2021-04-01T12:03:00-07:00 Los_Angeles,159.72222900390625L/s
2021-04-01T12:04:00-07:00 Los_Angeles,154.1666717529297L/s
2021-04-01T12:05:00-07:00 Los_Angeles,135L/s
2021-04-01T12:06:00-07:00 Los_Angeles,110L/s
2021-04-01T12:07:46-07:00 Los_Angeles,115L/s
2021-04-01T12:09:37-07:00 Los_Angeles,110L/s
2021-04-01T12:10:00-07:00 Los_Angeles,110L/s
2021-04-01T12:11:00-07:00 Los_Angeles,115L/s
2021-04-01T12:12:00-07:00 Los_Angeles,110L/s
2021-04-01T12:13:00-07:00 Los_Angeles,100L/s
2021-04-01T12:14:09-07:00 Los_Angeles,105L/s
2021-04-01T12:15:40-07:00 Los_Angeles,110L/s
2021-04-01T12:16:40-07:00 Los_Angeles,100L/s
2021-04-01T12:17:40-07:00 Los_Angeles,110L/s
2021-04-01T12:18:40-07:00 Los_Angeles,100L/s
2021-04-01T12:19:40-07:00 Los_Angeles,95L/s
2021-04-01T12:20:00-07:00 Los_Angeles,95L/s
2021-04-01T12:21:00-07:00 Los_Angeles,100L/s
2021-04-01T12:22:00-07:00 Los_Angeles,95L/s
2021-04-01T12:23:24-07:00 Los_Angeles,90L/s
2021-04-01T12:24:24-07:00 Los_Angeles,95L/s
2021-04-01T12:25:24-07:00 Los_Angeles,85L/s
2021-04-01T12:26:24-07:00 Los_Angeles,95L/s
2021-04-01T12:27:24-07:00 Los_Angeles,90L/s
2021-04-01T12:28:26-07:00 Los_Angeles,85L/s
2021-04-01T12:29:26-07:00 Los_Angeles,95L/s
2021-04-01T12:30:00-07:00 Los_Angeles,85L/s
2021-04-01T12:31:00-07:00 Los_Angeles,90L/s
2021-04-01T12:32:00-07:00 Los_Angeles,85L/s
2021-04-01T12:33:08-07:00 Los_Angeles,80L/s
2021-04-01T12:34:08-07:00 Los_Angeles,85L/s
2021-04-01T12:35:08-07:00 Los_Angeles,80L/s
2021-04-01T12:36:10-07:00 Los_Angeles,85L/s
2021-04-01T12:37:31-07:00 Los_Angeles,80L/s
2021-04-01T12:38:31-07:00 Los_Angeles,90L/s
2021-04-01T12:39:32-07:00 Los_Angeles,85L/s
2021-04-01T12:40:00-07:00 Los_Angeles,95L/s
2021-04-01T12:41:00-07:00 Los_Angeles,90L/s
2021-04-01T12:42:00-07:00 Los_Angeles,95L/s
2021-04-01T12:43:00-07:00 Los_Angeles,100L/s
2021-04-01T12:44:04-07:00 Los_Angeles,95L/s
2021-04-01T12:45:04-07:00 Los_Angeles,100L/s
2021-04-01T12:46:04-07:00 Los_Angeles,95L/s
2021-04-01T12:47:04-07:00 Los_Angeles,90L/s
2021-04-01T12:48:05-07:00 Los_Angeles,95L/s
2021-04-01T12:49:46-07:00 Los_Angeles,100L/s
2021-04-01T12:50:00-07:00 Los_Angeles,100L/s
2021-04-01T12:51:37-07:00 Los_Angeles,95L/s
2021-04-01T12:52:38-07:00 Los_Angeles,100L/s
2021-04-01T12:54:29-07:00 Los_Angeles,105L/s
2021-04-01T12:55:29-07:00 Los_Angeles,100L/s
2021-04-01T12:56:39-07:00 Los_Angeles,105L/s
2021-04-01T12:57:40-07:00 Los_Angeles,110L/s
2021-04-01T12:58:40-07:00 Los_Angeles,115L/s
2021-04-01T12:59:40-07:00 Los_Angeles,120L/s
2021-04-01T13:00:00-07:00 Los_Angeles,125L/s
2021-04-01T13:01:12-07:00 Los_Angeles,120L/s
2021-04-01T13:02:12-07:00 Los_Angeles,125L/s
2021-04-01T13:04:24-07:00 Los_Angeles,130.27777099609375L/s
2021-04-01T13:05:24-07:00 Los_Angeles,125L/s
2021-04-01T13:06:35-07:00 Los_Angeles,130.8333282470703L/s
2021-04-01T13:07:45-07:00 Los_Angeles,125L/s
2021-04-01T13:08:45-07:00 Los_Angeles,135L/s
2021-04-01T13:09:45-07:00 Los_Angeles,130L/s
2021-04-01T13:10:00-07:00 Los_Angeles,130L/s
2021-04-01T13:11:00-07:00 Los_Angeles,125L/s
2021-04-01T13:12:00-07:00 Los_Angeles,130L/s
2021-04-01T13:13:00-07:00 Los_Angeles,125L/s
2021-04-01T13:14:00-07:00 Los_Angeles,115L/s
2021-04-01T13:15:00-07:00 Los_Angeles,125L/s
2021-04-01T13:16:00-07:00 Los_Angeles,120L/s
2021-04-01T13:17:00-07:00 Los_Angeles,115L/s
2021-04-01T13:18:00-07:00 Los_Angeles,120L/s
2021-04-01T13:20:00-07:00 Los_Angeles,120L/s
2021-04-01T13:21:06-07:00 Los_Angeles,125L/s
2021-04-01T13:22:56-07:00 Los_Angeles,120L/s
2021-04-01T13:23:56-07:00 Los_Angeles,130L/s
2021-04-01T13:24:57-07:00 Los_Angeles,125L/s
2021-04-01T13:25:57-07:00 Los_Angeles,130L/s
2021-04-01T13:26:58-07:00 Los_Angeles,125L/s
2021-04-01T13:28:19-07:00 Los_Angeles,120L/s
2021-04-01T13:29:20-07:00 Los_Angeles,130L/s
2021-04-01T13:30:00-07:00 Los_Angeles,125L/s
2021-04-01T13:31:00-07:00 Los_Angeles,135L/s
2021-04-01T13:32:00-07:00 Los_Angeles,125L/s
2021-04-01T13:33:00-07:00 Los_Angeles,130L/s
2021-04-01T13:34:00-07:00 Los_Angeles,125L/s
2021-04-01T13:35:03-07:00 Los_Angeles,120L/s
2021-04-01T13:36:03-07:00 Los_Angeles,125L/s
2021-04-01T13:37:04-07:00 Los_Angeles,120L/s
2021-04-01T13:38:25-07:00 Los_Angeles,125L/s
2021-04-01T13:39:25-07:00 Los_Angeles,120L/s
2021-04-01T13:40:00-07:00 Los_Angeles,125L/s
2021-04-01T13:41:00-07:00 Los_Angeles,120L/s
2021-04-01T13:42:00-07:00 Los_Angeles,115L/s
2021-04-01T13:43:06-07:00 Los_Angeles,120L/s
2021-04-01T13:44:06-07:00 Los_Angeles,115L/s
2021-04-01T13:45:06-07:00 Los_Angeles,120L/s
2021-04-01T13:46:28-07:00 Los_Angeles,115L/s
2021-04-01T13:47:28-07:00 Los_Angeles,120L/s
2021-04-01T13:48:29-07:00 Los_Angeles,125L/s
2021-04-01T13:49:29-07:00 Los_Angeles,120L/s
2021-04-01T13:50:00-07:00 Los_Angeles,125L/s
2021-04-01T13:51:37-07:00 Los_Angeles,120L/s
2021-04-01T13:52:37-07:00 Los_Angeles,115L/s
2021-04-01T13:53:37-07:00 Los_Angeles,120L/s
2021-04-01T13:54:37-07:00 Los_Angeles,115L/s
2021-04-01T13:55:40-07:00 Los_Angeles,110L/s
2021-04-01T13:56:46-07:00 Los_Angeles,115L/s
2021-04-01T13:57:46-07:00 Los_Angeles,110L/s
2021-04-01T13:58:46-07:00 Los_Angeles,115L/s
2021-04-01T14:00:00-07:00 Los_Angeles,115L/s
2021-04-01T14:01:08-07:00 Los_Angeles,110L/s
2021-04-01T14:02:08-07:00 Los_Angeles,115L/s
2021-04-01T14:03:08-07:00 Los_Angeles,120L/s
2021-04-01T14:04:08-07:00 Los_Angeles,115L/s
2021-04-01T14:05:11-07:00 Los_Angeles,110L/s
2021-04-01T14:06:11-07:00 Los_Angeles,115L/s
2021-04-01T14:07:11-07:00 Los_Angeles,110L/s
2021-04-01T14:08:11-07:00 Los_Angeles,115L/s
2021-04-01T14:09:11-07:00 Los_Angeles,110L/s
2021-04-01T14:10:00-07:00 Los_Angeles,110L/s
2021-04-01T14:11:04-07:00 Los_Angeles,115L/s
2021-04-01T14:12:04-07:00 Los_Angeles,110L/s
2021-04-01T14:13:04-07:00 Los_Angeles,115L/s
2021-04-01T14:14:04-07:00 Los_Angeles,120L/s
2021-04-01T14:15:07-07:00 Los_Angeles,125L/s
2021-04-01T14:16:07-07:00 Los_Angeles,120L/s
2021-04-01T14:17:08-07:00 Los_Angeles,115L/s
2021-04-01T14:18:18-07:00 Los_Angeles,110L/s
2021-04-01T14:19:39-07:00 Los_Angeles,105L/s
2021-04-01T14:20:00-07:00 Los_Angeles,110L/s
2021-04-01T14:21:40-07:00 Los_Angeles,115L/s
2021-04-01T14:22:40-07:00 Los_Angeles,110L/s
2021-04-01T14:25:32-07:00 Los_Angeles,115L/s
2021-04-01T14:26:33-07:00 Los_Angeles,110L/s
2021-04-01T14:27:33-07:00 Los_Angeles,115L/s
2021-04-01T14:28:33-07:00 Los_Angeles,120L/s
2021-04-01T14:29:33-07:00 Los_Angeles,115L/s
2021-04-01T14:30:00-07:00 Los_Angeles,115L/s
2021-04-01T14:31:00-07:00 Los_Angeles,120L/s
2021-04-01T14:32:26-07:00 Los_Angeles,115L/s
2021-04-01T14:33:27-07:00 Los_Angeles,120L/s
2021-04-01T14:34:27-07:00 Los_Angeles,115L/s
2021-04-01T14:35:27-07:00 Los_Angeles,110L/s
2021-04-01T14:36:27-07:00 Los_Angeles,115L/s
2021-04-01T14:38:00-07:00 Los_Angeles,110L/s
2021-04-01T14:39:11-07:00 Los_Angeles,115L/s
2021-04-01T14:40:00-07:00 Los_Angeles,115L/s
2021-04-01T14:41:02-07:00 Los_Angeles,110L/s
2021-04-01T14:42:02-07:00 Los_Angeles,115L/s
2021-04-01T14:43:02-07:00 Los_Angeles,110L/s
2021-04-01T14:44:35-07:00 Los_Angeles,120L/s
2021-04-01T14:45:35-07:00 Los_Angeles,110L/s
2021-04-01T14:46:35-07:00 Los_Angeles,105L/s
2021-04-01T14:47:35-07:00 Los_Angeles,110L/s
2021-04-01T14:48:35-07:00 Los_Angeles,105L/s
2021-04-01T14:49:35-07:00 Los_Angeles,110L/s
2021-04-01T14:50:00-07:00 Los_Angeles,105L/s
2021-04-01T14:51:00-07:00 Los_Angeles,110L/s
2021-04-01T14:53:09-07:00 Los_Angeles,115L/s
2021-04-01T14:54:39-07:00 Los_Angeles,125L/s
2021-04-01T14:55:40-07:00 Los_Angeles,120L/s
2021-04-01T14:56:40-07:00 Los_Angeles,135L/s
2021-04-01T14:57:40-07:00 Los_Angeles,145L/s
2021-04-01T14:58:40-07:00 Los_Angeles,140L/s
2021-04-01T14:59:40-07:00 Los_Angeles,130L/s
2021-04-01T15:00:00-07:00 Los_Angeles,120L/s
2021-04-01T15:01:33-07:00 Los_Angeles,115L/s
2021-04-01T15:02:33-07:00 Los_Angeles,120L/s
2021-04-01T15:03:44-07:00 Los_Angeles,115L/s
2021-04-01T15:05:25-07:00 Los_Angeles,110L/s
2021-04-01T15:06:25-07:00 Los_Angeles,115L/s
2021-04-01T15:07:25-07:00 Los_Angeles,110L/s
2021-04-01T15:08:25-07:00 Los_Angeles,115L/s
2021-04-01T15:09:25-07:00 Los_Angeles,110L/s
2021-04-01T15:10:00-07:00 Los_Angeles,115L/s
2021-04-01T15:11:08-07:00 Los_Angeles,110L/s
2021-04-01T15:12:38-07:00 Los_Angeles,115L/s
2021-04-01T15:13:38-07:00 Los_Angeles,110L/s
2021-04-01T15:14:39-07:00 Los_Angeles,115L/s
2021-04-01T15:16:10-07:00 Los_Angeles,110L/s
2021-04-01T15:18:01-07:00 Los_Angeles,115L/s
2021-04-01T15:19:01-07:00 Los_Angeles,110L/s
2021-04-01T15:20:00-07:00 Los_Angeles,115L/s
2021-04-01T15:21:13-07:00 Los_Angeles,110L/s
2021-04-01T15:22:13-07:00 Los_Angeles,115L/s
2021-04-01T15:23:34-07:00 Los_Angeles,120L/s
2021-04-01T15:24:34-07:00 Los_Angeles,115L/s
2021-04-01T15:25:35-07:00 Los_Angeles,120L/s
2021-04-01T15:26:35-07:00 Los_Angeles,115L/s
2021-04-01T15:27:36-07:00 Los_Angeles,110L/s
2021-04-01T15:28:47-07:00 Los_Angeles,115L/s
2021-04-01T15:29:47-07:00 Los_Angeles,110.83333587646484L/s
2021-04-01T15:30:00-07:00 Los_Angeles,115L/s
2021-04-01T15:31:00-07:00 Los_Angeles,110L/s
2021-04-01T15:32:19-07:00 Los_Angeles,115L/s
2021-04-01T15:33:19-07:00 Los_Angeles,110L/s
2021-04-01T15:34:40-07:00 Los_Angeles,105L/s
2021-04-01T15:35:40-07:00 Los_Angeles,120L/s
2021-04-01T15:36:40-07:00 Los_Angeles,115L/s
2021-04-01T15:37:41-07:00 Los_Angeles,110L/s
2021-04-01T15:38:52-07:00 Los_Angeles,105L/s
2021-04-01T15:39:53-07:00 Los_Angeles,110L/s
2021-04-01T15:40:00-07:00 Los_Angeles,110L/s
2021-04-01T15:41:03-07:00 Los_Angeles,105L/s
2021-04-01T15:42:03-07:00 Los_Angeles,110L/s
2021-04-01T15:43:14-07:00 Los_Angeles,115L/s
2021-04-01T15:44:14-07:00 Los_Angeles,110L/s
2021-04-01T15:45:25-07:00 Los_Angeles,115L/s
2021-04-01T15:46:25-07:00 Los_Angeles,105L/s
2021-04-01T15:47:25-07:00 Los_Angeles,110L/s
2021-04-01T15:49:48-07:00 Los_Angeles,115L/s
2021-04-01T15:50:00-07:00 Los_Angeles,115L/s
2021-04-01T15:52:20-07:00 Los_Angeles,110L/s
2021-04-01T15:53:20-07:00 Los_Angeles,120L/s
2021-04-01T15:54:41-07:00 Los_Angeles,115L/s
2021-04-01T15:55:41-07:00 Los_Angeles,120L/s
2021-04-01T15:56:41-07:00 Los_Angeles,110L/s
2021-04-01T15:57:41-07:00 Los_Angeles,115L/s
2021-04-01T15:58:43-07:00 Los_Angeles,110L/s
2021-04-01T15:59:44-07:00 Los_Angeles,115L/s
2021-04-01T16:00:00-07:00 Los_Angeles,115L/s
2021-04-01T16:01:00-07:00 Los_Angeles,110L/s
2021-04-01T16:02:00-07:00 Los_Angeles,115L/s
2021-04-01T16:03:00-07:00 Los_Angeles,110L/s
2021-04-01T16:04:00-07:00 Los_Angeles,115L/s
2021-04-01T16:05:00-07:00 Los_Angeles,110L/s
2021-04-01T16:06:07-07:00 Los_Angeles,115L/s
2021-04-01T16:07:07-07:00 Los_Angeles,110L/s
2021-04-01T16:08:07-07:00 Los_Angeles,114.72222137451172L/s
2021-04-01T16:09:29-07:00 Los_Angeles,110L/s
2021-04-01T16:10:00-07:00 Los_Angeles,110L/s
